ConsentUxUserSvc_3aeb0;1;1
CaptureService_133450;1;5
HpSvc;1;2
autotimesvc;4;3
PimIndexMaintenanceSvc_fc774;1;2
UserDataSvc_fc774;1;1
MessagingService_fc774;1;2
Jackett;3;3.33
KingoSoftService;1;2
brmfrsmg;1;3
MTPdriveAgent;1;3
avg;1;1
avgm;1;1
brave;7;2.57
bravem;6;2.83
ccleanerm;1;1
Plarium Play Client Service;2;2
edgeupdatem;19;2.26
HPSIService;2;1
BoxUpdateSvc;1;4
fsulhoster;1;1
fsulnethoster;2;1
fsulorsp;1;1
fsulprothoster;1;1
OneSyncSvc_9ac44;1;1
UserDataSvc_9ac44;1;1
wampapache64;1;5
wampmariadb64;1;5
VBoxSDS;3;5
uSHAREitSvc;1;4
mcbootdelaystartsvc;4;1.5
BcastDVRUserService_ae3ea;2;4
MessagingService_7279e;1;1
WpnUserService_49621;1;5
aswMon2;1;5
iqoptionupdater;1;1
360DesktopLiteApp;1;4
AarSvc_36105d2;1;1
AUEPLauncher;4;4.75
SAntivirusSvc;15;1.67
HoudiniESQ;1;5
IsoCreator.ExecutorService;1;3
Multiplicity;1;2
KiteService;1;5
AarSvc_4ee79;1;5
NortonWiFiPrivacy;1;3
BcastDVRUserService_360df;1;1
cbdhsvc_5ed5a;1;1
UserDataSvc_68577;1;5
UnistoreSvc_68577;1;5
edgeupdate;29;2.62
AarSvc_68577;2;5
BcastDVRUserService_68577;1;5
BluetoothUserService_68577;1;5
CaptureService_68577;2;5
cbdhsvc_68577;1;5
CDPUserSvc_68577;1;5
CaptureService_52254;1;1
DTSAPO3Service;1;3
AarSvc_6bc3d;1;5
BluetoothUserService_6bc3d;1;5
BluetoothUserService_8e79033;1;0
vsservppl;1;5
0317781583311434mcinstcleanup;1;1
gcs;1;4
MSITrueColorService;2;4
SteelSeriesUpdateService;2;2.5
DmAgent;2;5
SAntivirusIC;10;1.1
ZAVCoreSvc3;1;1
AarSvc_6567a;1;5
BcastDVRUserService_6567a;1;5
BluetoothUserService_6567a;1;5
CaptureService_6567a;1;5
cbdhsvc_6567a;1;5
CDPUserSvc_6567a;1;5
ConsentUxUserSvc_6567a;1;5
CredentialEnrollmentManagerUserSvc_6567a;1;5
DeviceAssociationBrokerSvc_6567a;1;5
DevicePickerUserSvc_6567a;1;5
DevicesFlowUserSvc_6567a;1;5
MicrosoftEdgeElevationService;11;2.27
OneSyncSvc_6567a;1;5
PimIndexMaintenanceSvc_6567a;2;5
PrintWorkflowUserSvc_6567a;1;5
UnistoreSvc_6567a;1;5
UserDataSvc_6567a;1;5
WpnUserService_6567a;1;5
YaCy;1;1
RvControlSvc;5;4.6
PDF Suite 2020 Creator;2;5
Net Monitor for Employees Agent;1;5
McOobeSv2;1;1
Dell Hardware Support;1;4
RtkAudioUniversalService;5;5
QQLiveService;3;1
SPWYSvc;1;1
BaiduPinyinCore;1;4
Surfshark Service;3;5
Parsec;3;4.67
{0CBD4F48-3751-475D-BE88-4F271385B672};2;4
ImmunetSCMS_7.2.8;1;5
ImmunetProtect_7.2.8;1;5
Rockstar Service;3;3.67
Wondershare InstallAssist;2;1
Datev.Database.Conserve;1;2
Datev.DataAdaptation.DataAdaptationManager.Host;1;2
Datev.Database.Dimitra.Server;1;2
Datev.Framework.RemoteServices;1;2
Datev.Framework.RemoteServiceModel.EnablerService;1;2
DatevPrintService;1;2
Datev.Irw.ServiceProvider.HostXcut.Server;1;2
Datev.Database.SqlBatchService.Host;1;2
DATEV Update-Service;1;2
UserDataSvc_1d391aba;1;5
WpnUserService_47beb;1;3
OneSyncSvc_40946;1;1
OneSyncSvc_4e675;1;5
EraAgentSvc;1;5
UserDataSvc_59609;1;4
SeeyonS1;1;1
ConsentUxUserSvc_79fcb;1;1
CaptureService_33f4d;1;3
OneSyncSvc_a8de3;1;5
EraserSvc11910;1;5
MSI_Trigger_Service;1;5
MTrackAudioDevMon;1;5
BcastDVRUserService_5d9d9;1;1
OneSyncSvc_30181;1;3
BluetoothUserService_7acb7;1;5
UniAccessAgent;1;1
UniAccessAgentDaemon;1;1
OO AutoBackup;2;4
FoxitReaderUpdateService;3;2.67
Backup4all8Srv;1;5
AMD Crash Defender Service;4;3.75
GamingServices;15;1.8
BluetoothUserService_7cea9;1;4
CAMService;2;4
OneSyncSvc_5a4c2;1;3
LCTechSSDTool;1;4
BluetoothUserService_5decd;2;5
igccservice;4;5
K2Service.exe;1;5
ASUS LED Control Service;1;4
AVGSecureBrowserElevationService;1;5
ClearMemService;1;5
Dimmdrive Helper;1;4
_DNS_LOCK;2;4.5
FreeFirewallSvc;1;3
NetcamStudioSvc64;1;3
postgresql-x64-9.5;1;2
Sophos Clean Service;1;4
Sophos Endpoint Defense Service;1;5
Sophos File Scanner Service;1;5
Sophos Health Service;1;5
Sophos Safestore Service;1;4
Sophos System Protection Service;1;5
Subsonic;1;5
WireGuardTunnel$VPNUWireguard;1;5
WifiAutoInstallSrv;2;3.5
WSWNDA3100v2;1;3
adawareantivirusservice;2;2
ONDISK UP-DOWN;1;1
KDISK UP-DOWN;1;1
v_Service;1;1
AnySign4PC Launcher;2;3
BigFileMonitorService;1;1
AVP21.1;2;5
SafeTransactionSVC;3;3.67
AarSvc_4d359;1;3
0225611597868469mcinstcleanup;1;1
SyspectrAgent;1;5
nnCron;1;5
UdkUserSvc_188db0;1;5
DoyoSer;1;1
DYMobileSrv;1;1
G4CSSWSCSVC;1;2
RtkBtManServ;2;4
DevicePickerUserSvc_4a9bc8;1;5
fpCsEvtSvc;1;5
RstMwService;2;2
DrvRadarProSvc;1;3
FileSyncHelper;1;4
UserDataSvc_64c43;1;5
BluetoothUserService_43885;1;0
cbdhsvc_43885;1;5
DevicesFlowUserSvc_43885;2;5
AarSvc_43885;2;5
CaptureService_43885;1;5
ConsentUxUserSvc_43885;1;5
PimIndexMaintenanceSvc_43885;1;5
CredentialEnrollmentManagerUserSvc_43885;1;5
DeviceAssociationBrokerSvc_43885;2;5
UnistoreSvc_43885;1;5
UserDataSvc_43885;1;5
UdkUserSvc_43885;1;5
OneSyncSvc_43885;1;5
MessagingService_43885;1;5
DevicePickerUserSvc_43885;1;5
CDPUserSvc_392b8;1;4
IMGSF50_Svc;2;1
avast! Tools;9;3.78
cbdhsvc_55f61;1;4
BRA_Scheduler;1;3
CPEFR;2;4
RemediationService;1;3
CpSbaCipolla;1;3
TESvc;1;3
CpSbaUpdater;1;3
SuperMicro Health Assistant;1;3
SQLAgent$WINDATA;1;1
MSSQL$WINDATA;1;1
WpSvc;1;1
WRCoreService;2;3
WRSkyClient;2;3
AcrylicDNSProxySvc;2;5
LDrvSvc;1;5
ProcessGovernor;1;5
WpnUserService_26797b;1;1
KSDE5.1;1;4
sgipsecvpn;1;1
AvgWscReporter;2;3
SafeKids1.0.5;1;1
AviraSecurity;3;4.33
cbdhsvc_47473;1;3
RestoroActiveProtection;1;1
WireGuardManager;3;5
KNDBWM;2;3
Killer Analytics Service;2;3
BcastDVRUserService_11e286;1;1
aakore;2;5
AcronisCyberProtectionService;2;4.5
BcastDVRUserService_a3df7;1;5
AsusUpdateCheck;2;2
BetternetSvc_6.5.0;1;1
asus;4;1.75
asusm;3;2.33
AarSvc_40eb6;2;3
LT_Dispatcher;2;4.5
PrivateInternetAccessWireguard;1;5
CredentialEnrollmentManagerUserSvc_6bcab;1;5
DriverUpdSvc;3;3.33
OneSyncSvc_332de;1;4
RateSamani;1;1
Cold Fusion RDS;1;1
OneSyncSvc_25389b2;1;0
BluetoothUserService_8b048b;1;4
MsQuic;3;0.67
BcastDVRUserService_47936;1;1
BluetoothUserService_47936;1;1
AarSvc_34953;1;4
gzipsvr;1;1
gzipsercice;1;1
WpnUserService_3ac47;1;1
AarSvc_327f6;1;5
Survarium Update Service (64-bit);1;5
hddrsrv;1;5
ABBYY.Licensing.Comparator.2.0;1;4
AdvancedSystemCareService14;4;3.75
CybereasonActiveProbe;1;1
CybereasonCRS;1;1
CybereasonProtectedSvc;1;1
GamingServicesNet;11;2.09
LightingService;2;4
ROG Live Service;1;3
RunSwUSB;1;4
ss_conn_service2;3;3
MonectServerService;1;3
RTLDHCPService;1;5
AarSvc_4e3b8;1;1
KSDE5.2;1;5
klvssbridge64_21.2;1;5
AVP21.2;4;4.75
ABUService;1;2
OVRLibraryService;2;3
BridleBuddlesService;2;2.5
SepLpsService;1;5
SepScanService;1;5
sepWscSvc;1;5
WsAppService3;1;1
ElevationService;1;1
PDF Architect 8;1;1
PDF Architect 8 Creator;1;1
PDF Architect 8 Update Service;1;1
InputMapper Cerberus Whitelister;1;5
apmwinsrv;2;5
MISS;1;5
DevicesFlowUserSvc_39c67;1;5
AarSvc_39c67;1;5
AVG Tools;1;5
Fing.Agent;1;5
WpnUserService_49e6c;1;1
Cloud Station Backup VSS Service x64;1;5
QASvc;1;1
IBuddyService;1;1
FACEITService;1;5
Gamecaster_Updater;1;4
BcastDVRUserService_1d947;1;1
ID50Service;1;5
LSAService;1;5
UnistoreSvc_536c0;1;5
SOHDms;1;5
AarSvc_5e62c;1;3
FvSvc;2;4
wusvcm;1;3
Avast BreachGuard Service;2;3.5
uhssvc;6;3.17
CDPUserSvc_2ab84;1;4
PimIndexMaintenanceSvc_2ab84;1;1
UnistoreSvc_2ab84;1;1
ewserver;1;1
UserDataSvc_1d1af38;1;0
AarSvc_40153;1;1
ArmouryLiveUpdate;1;3
AsusCertService;3;3.67
AsusROGLSLService;1;3
TDDService;1;2
ImDiskRD;2;3.5
LenovoVantageService;2;5
VPNProxyMasterService;1;2
HappyLink;1;1
AVP21.3;6;4
Groupy;1;5
LGHUBUpdaterService;1;5
ConsentUxUserSvc_62c2c;1;1
ReviverSoft Smart Monitor Service;1;1
MullvadVPN;1;5
ProtonVPN Update Service;1;5
AarSvc_31bc3;1;1
AarSvc_2f68b;1;3
PrintWorkflowUserSvc_2d741;1;2
AarSvc_eb696;2;5
WpnUserService_eb696;1;5
UwfServicingSvc;1;5
GoogleChromeDevElevationService;1;5
BcastDVRUserService_eb696;1;5
MixedRealityOpenXRSvc;4;4.25
DsRoleSvc;1;5
DeviceAssociationBrokerSvc_eb696;1;5
CDPUserSvc_eb696;2;5
BluetoothUserService_eb696;1;5
CFClient;1;4
Kofax Power PDF iFilter;1;3
ArqAgent;1;4
KSDE5.3;1;5
klvssbridge64_21.3;1;5
360bpsvc;3;2.33
Boxpn;1;5
UserDataSvc_834fb;1;3
SangforPWEx;1;1
BluetoothUserService_862b6;1;5
kdeskcore;1;1
360DocProtect;1;4
MicrosoftEdgeBetaElevationService;1;4
XianzhiDeviceService;1;3
GUBootService;2;2.5
SupremoService;1;1
Dolby DAX API Service;1;5
Razer Synapse Service;1;5
Razer Chroma SDK Service;1;3
Razer Chroma SDK Server;1;3
BcastDVRUserService_52e8e;1;3
YT Updater Service;1;1
AarSvc_51429;1;5
DevicesFlowUserSvc_39b36;1;1
BiomatiquesRDService;1;5
DeviceAssociationBrokerSvc_1068fa;1;5
DevicePickerUserSvc_1068fa;1;5
AarSvc_1068fa;1;5
BluetoothUserService_1068fa;1;5
OneDrive Updater Service;1;5
UserDataSvc_1068fa;1;5
UnistoreSvc_1068fa;1;5
WpnUserService_c7fd4;3;5
DellClientManagementService;1;5
UserDataSvc_25f88a;1;5
AarSvc_41359;1;5
hcwD3bda_dvbt;1;1
DialogBlockingService;3;3.67
MessagingService_364db;1;1
UnistoreSvc_364db;1;1
AarSvc_3a186;1;1
BcastDVRUserService_3a186;1;1
BluetoothUserService_3a186;1;1
CaptureService_3a186;1;1
cbdhsvc_3a186;1;1
CDPUserSvc_3a186;1;1
ConsentUxUserSvc_3a186;1;1
DeviceAssociationBrokerSvc_3a186;1;1
DevicePickerUserSvc_3a186;1;1
DevicesFlowUserSvc_3a186;1;1
MessagingService_3a186;1;1
OneSyncSvc_3a186;1;1
PimIndexMaintenanceSvc_3a186;1;1
UdkUserSvc_3a186;1;1
UnistoreSvc_3a186;1;1
UserDataSvc_3a186;1;1
Scan2PC;1;1
amm_LSService;1;5
Mystic_Light_Service;1;3
BroVPNServiceInteractive;1;2
Yondisk_Html_Safe_Runner;1;1
NATService;1;1
SeewoFreezeUpdateAssist;1;3
QQPYService;1;3
TeraCopyService.exe;3;5
reaConverter_service;1;5
CdRomAccessAgentService;1;1
ASUSLinkNear;2;2
ASUSLinkNearExt;1;1
ASUSLinkRemote;2;2
RaiDrive.Service;1;4
GPPService;1;5
pcregservice;1;1
Surfshark Shadowsocks Service;1;5
AdGuardHome;1;5
ASUSOptimization;3;5
PsyFrameGrabberService;1;1
OPTIMUM SSD Tool Service;1;5
CloudflareWARP;1;5
DynamicWeather;1;1
cryptobrowser;1;1
0patchService;1;5
BcastDVRUserService_88bda;1;5
KAPSService;2;2
HPJumpStartBridge;1;4
StarMoney 13 Deluxe OnlineUpdate;1;5
OO SafeEraseAgent;2;4.5
AarSvc_4adbc;1;3
AsusAppService;1;5
AsusMultiAntennaSvc;1;5
ASUSSoftwareManager;1;5
ASUSSystemAnalysis;1;5
ASUSSystemDiagnosis;1;5
Start11;1;5
TextInputManagementService;1;1
InventorySvc;2;1
ViewPic_2345Svc;1;0
zksvc;1;1
ABBYY.Licensing.FineReader.15.0;1;5
BcastDVRUserService_4d07e;1;1
ABBYY.Licensing.PDFTransformer.Classic.4.0;1;4
ArgusControlService;1;5
BuildPE;1;5
TmWinService;1;4
StarMoney 13 Basic OnlineUpdate;1;5
CredentialEnrollmentManagerUserSvc_98f900b;1;5
GUPMService;1;2
AntiCheatExpert Service;2;1
AMSProtectedService;1;3
zkservice;1;4
TxQBService;1;1
UpdateService;1;1
HPPrintScanDoctorService;1;5
HPDiagsCap;1;5
AarSvc_87aeb;1;5
AppsAnywhereService;1;1
AarSvc_122ed8;1;4
MariaDB_local;1;5
Brother BRAdmin Service;1;1
InnovativeSolutions_monitor;1;4
PD_Service_14;1;5
DefenderUIService;1;5
DeviceAssociationBrokerSvc_39977;1;1
PimIndexMaintenanceSvc_8cf7a;1;3
OneSyncSvc_8cf7a;1;3
UserDataSvc_8cf7a;1;3
UnistoreSvc_8cf7a;1;3
TobiiGeneric;1;4
TobiiIS5LEYETRACKER5;1;4
Tobii Service;1;4
WpnUserService_8cf7a;1;3
BcastDVRUserService_8cf7a;1;1
rsAssistant;1;1
AdvancedSystemCareService15;2;4
luminati_net_updater_win_formatfactory_pcfreetime_com;1;3
MicrosoftEdgeElevationService1d76aa7bb17c1bc;1;3
AppServiceb;1;5
Adguard VPN Service;1;5
ZHSvcHost;1;1
yibook;1;1
AarSvc_62bc2f;1;5
AviraSecurityUpdater;1;5
EpicOnlineServices;1;1
tcpipreg;1;5
KillerSmartphoneSleepService;1;1
xTendUtilityService;1;1
AvrcpService;1;4
WireGuardTunnel$vpn01-se-mma;2;5
ZoomCptService;1;4
DevicePickerUserSvc_ac5791;1;3
EppWsc;1;5
Drv_Mgr_Service;1;2
CCSDK;1;3
WpnUserService_5e2c2;1;0
bdredline_agent;1;1
BytuSvr;1;1
AarSvc_1fdbff7;1;1
BluetoothUserService_77eac;1;1
conmon;1;5
Autodesk Access Service Host;1;5
